seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,city_match,state_match
c0f783394e37cd9c9d7f5f81141450fa,13416,piracicaba,sp,13416,-22.717046078978772,-47.64028299007764,piracicaba,sp,True,True
c353f8fc0ce8344999f17d578eb69a5e,90850,porto alegre,rs,90850,-30.066216605201816,-51.225582085787586,porto alegre,rs,True,True
8444e55c1f13cd5c179851e5ca5ebd00,37584,congonhal,mg,37584,-21.83936279474967,-45.61496356662735,congonhal,mg,True,True
28a26ebce31d5918b181ede016fd693b,31950,belo horizonte,mg,31950,-19.867601122003006,-43.899454552007455,belo horizonte,mg,True,True
41ab63a91b8b264e8c8780368bf1dd5b,31555,belo horizonte,mg,31555,-19.841326725265677,-43.97985453595454,belo horizonte,mg,True,True
8759e7aedd644f487315e5860962f162,09251,santo andre,sp,09251,-23.630397754657338,-46.507466634804125,santo andre,sp,True,True
e546117ed9cafbc40239c0c78635c584,04705,sao paulo,sp,04705,-23.62146345175273,-46.69501988201651,sao paulo,sp,True,True
d71d863e5ef30d94e440c11be17dcd8f,06144,osasco,sp,06144,-23.566868075187305,-46.80083878253548,osasco,sp,True,True
0c7533c71df861ec58ad7ff999ed0e8d,13270,valinhos,sp,13270,-22.975237608949396,-47.002177170435644,valinhos,sp,True,True
ef990a83bbea832f36ebe81376335aa8,89214,joinville,sc,89214,-26.32835418026608,-48.880066060308984,joinville,sc,True,True
41e0fa5761c886a630994a55c12087e7,11446,guaruja,sp,11446,-23.944005527027333,-46.198837114054484,guaruja,sp,True,True
0747d5bb69f0586cc869d8af4c50f93e,28990,saquarema,rj,28990,-22.923310452060637,-42.50373552036917,saquarema,rj,True,True
7d294cf9a6a69dc6a0c3e540fff0e039,88390,barra velha,sc,88390,-26.659851823909243,-48.68900082491744,barra velha,sc,True,True
c89cf7c468a48af70aada384e722f9e2,25730,petropolis,rj,25730,-22.417514860108344,-43.130368269386814,petropolis,rj,True,True
b7ba853e9551f4558440881fd3e5c815,95500,santo antonio da patrulha,rs,95500,-29.831516933795598,-50.51790273577648,santo antonio da patrulha,rs,True,True
13c2ed7698b3ca92dad49e849219da59,84010,ponta grossa,pr,84010,-25.09419479376675,-50.16095107518057,ponta grossa,pr,True,True
cbbd5ae8f53de5f5097cd8217b529e24,06544,santana de parnaiba,sp,06544,-23.464124035446655,-46.84892859961109,santana de parnaiba,sp,True,True
02ecc2a19303f05e59ce133fd923fff7,09121,santo andre,sp,09121,-23.681496915503917,-46.50147228561606,santo andre,sp,True,True
55f7a3319d80f7fdf078b8f03e6725fe,06056,osasco,sp,06056,-23.566955685986397,-46.788367270084976,osasco,sp,True,True
2d50d6282f8aa2257819a77bfaa0efe0,14940,ibitinga,sp,14940,-21.757225105309477,-48.82954113566027,ibitinga,sp,True,True
b7e1750c1157341d2abd0251e07c186b,05741,sao paulo,sp,05741,-23.610698020336194,-46.7478857991482,sao paulo,sp,True,True
b90e891671cffd9557f33a97dc523645,83010,sao jose dos pinhais,pr,83010,-25.542305510484297,-49.1822260348368,sao jose dos pinhais,pr,True,True
a416b6a846a11724393025641d4edd5e,03702,sao paulo,sp,03702,-23.515891988156255,-46.54752258122931,sao paulo,sp,True,True
7e93a43ef30c4f03f38b393420bc753a,06429,barueri,sp,06429,-23.48985874683891,-46.95318164119193,barueri,sp,True,True
5206cc4bc2297c833e6061c49bf9c43f,06192,osasco,sp,06192,-23.527750697123523,-46.80206509671304,osasco,sp,True,True
f410c8873029fcc3809b9df6d0b28914,95076,caxias do sul,sp,95076,-29.17808030258512,-51.148415929149984,caxias do sul,rs,True,False
ef506c96320abeedfb894c34db06f478,03569,sao paulo,sp,03569,-23.54328837698169,-46.49017854509769,sao paulo,sp,True,True
a13aaf2d2886ab9fb30fb9a920160b8f,89207,joinville,sc,89207,-26.322873156178794,-48.82978241448117,joinville,sc,True,True
7299e27ed73d2ad986de7f7c77d919fa,38440,araguari,mg,38440,-18.652750140819958,-48.19225417884324,araguari,mg,True,True
8a9260f2b0340411d6d2a56bcf4f7378,32180,contagem,mg,32180,-19.867847334430383,-44.03082447237009,contagem,mg,True,True
b2479f944e1b90cf8a5de1bbfde284d6,14940,ibitinga,sp,14940,-21.757225105309477,-48.82954113566027,ibitinga,sp,True,True
7722b1df1b0e383e000397b2c11e3e19,09715,sao bernardo do campo,sp,09715,-23.715437373886015,-46.54587575466122,sao bernardo do campo,sp,True,True
731ef20c231d9a7103a425e83fd91271,88501,lages - sc,sc,88501,-27.817961265508973,-50.33084541862557,lages,sc,False,True
78813699ffac347fe27dba345a5f1551,95711,bento goncalves,rs,95711,-29.17519237322801,-51.56925812204669,vale dos vinhedos,rs,False,True
3296662b1331dea51e744505065ae889,15805,catanduva,sp,15805,-21.122698540890145,-48.96345173265747,catanduva,sp,True,True
411f3b52d857390502ee4e4d5ceabc2d,09400,ribeirao pires,sp,09400,-23.711851592420174,-46.412305969717096,ribeirao pires,sp,True,True
bba3293d6f5d5af2f415e004e8b93ae3,04726,sao paulo,sp,04726,-23.636610122444374,-46.71246525292962,sao paulo,sp,True,True
4e7c18b98d84e05cbae3ff0ff03846c2,14882,jaboticabal,sp,14882,-21.24585439841629,-48.31802029773208,jaboticabal,sp,True,True
b56906f7fd1696e043f1bcce164c487b,19830,echapora,sp,19830,-22.42991352757263,-50.20537399541853,echapora,sp,True,True
d650b663c3b5f6fb392b6326366efa9a,06713,cotia,sp,06713,-23.62696161519438,-46.86795965406048,cotia,sp,True,True
669ae81880e08f269a64487cfb287169,89160,rio do sul,sc,89160,-27.214976573187975,-49.63785341695686,rio do sul,sc,True,True
c2d70ce2c5d0a2eb75e78668236e6dc8,04275,sao paulo,sp,04275,-23.59383917278593,-46.61645866896797,sao paulo,sp,True,True
abe42c5d03695b4257b5c6cbf4e6784e,21235,rio de janeiro,rj,21235,-22.838041811091774,-43.3225010799997,rio de janeiro,rj,True,True
1996942dc085d7773ba77a529b163cd0,14850,pradopolis,sp,14850,-21.359825797059045,-48.074061141625435,pradopolis,sp,True,True
79b93a308a97792cf53ac75f46da00b5,22420,rio de janeiro,rj,22420,-22.985270708968645,-43.204229732048276,rio de janeiro,rj,True,True
7cf4ea70955b00d6b3c22542598e2715,01125,sao paulo,sp,01125,-23.526973050419656,-46.64038788039167,sao paulo,sp,True,True
63ffcb71394dd8ea3872ed9ffda17c74,24813,itaborai,rj,24813,-22.753953255845797,-42.88919398506441,itaborai,rj,True,True
83353a83fd769dfafa4f21a72b15e3e5,05786,sao paulo,sp,05786,-23.634927025126775,-46.77221924138939,sao paulo,sp,True,True
cda598c48d7c614bc1cad7d8ff6f0010,15137,mirassol,sp,15137,-20.822551191718293,-49.49204269570385,mirassol,sp,True,True
d4910f1cdcfdabd48d6b316e395d4a23,09190,santo andre,sp,09190,-23.67502344202778,-46.53876350665598,santo andre,sp,True,True
709e16e2b25c7474d980076c6bfc4806,16200,birigui,sp,16200,-21.29508648617138,-50.34318827343978,birigui,sp,True,True
9dc79dd988ac42f4d56c340d7048420a,03569,sao paulo,sp,03569,-23.54328837698169,-46.49017854509769,sao paulo,sp,True,True
276677b5d08786d5dce7c2149dcce48b,31730,belo horizonte,mg,31730,-19.83665865816753,-43.9453425077265,belo horizonte,mg,True,True
9c4d31c7e46ab03a43fc06e3142afd4e,20785,rio de janeiro,rj,20785,-22.886244788124753,-43.26754294899786,rio de janeiro,rj,True,True
512d298ac2a96d1931b6bd30aa21f61d,20060,rio de janeiro,rj,20060,-22.90779821623599,-43.243117441570796,rio de janeiro,rj,True,True
422be4cc81a457fdb46f47edeb968ae5,14940,ibitinga,sp,14940,-21.757225105309477,-48.82954113566027,ibitinga,sp,True,True
698624c6632eeba1774924dbea24c700,01425,sao paulo,sp,01425,-23.572837970145184,-46.659234947512424,sao paulo,sp,True,True
8bb48dc19fccaa8613b6229bf7f452a2,19803,assis,sp,19803,-22.675665412164474,-50.437699768191,assis,sp,True,True
ad87df7699e83b8a91822a4a0b765c3a,13820,jaguariuna,sp,13820,-22.69408747635863,-46.98545911933721,jaguariuna,sp,True,True
d6b664fa0667064c6d76394e7848d790,14801,araraquara,sp,14801,-21.79081912315189,-48.184614002408665,araraquara,sp,True,True
98f52e1020fe788c10c0418de4393fec,27963,macae,rj,27963,-22.338794661281305,-41.75539547036854,macae,rj,True,True
62760d278921b5f352461620d68a9cee,13320,salto,sp,13320,-23.202662995615682,-47.29578408617384,salto,sp,True,True
1d4587203296c8f4ad134dc286fa6db0,05101,sao paulo,sp,05101,-23.5042905350053,-46.72766007319866,sao paulo,sp,True,True
791cfcfe22fe4a771ece27f90017da92,14010,ribeirao preto,sp,14010,-21.179353606296523,-47.808500837480786,ribeirao preto,sp,True,True
392f7f2c797e4dc077e4311bde2ab8ce,21210,rio de janeiro,rn,21210,-22.84241849058194,-43.300843557957364,rio de janeiro,rj,True,False
0c8380b62e38e8a1e6adbeba7eb9688c,37410,tres coracoes,mg,37410,-21.693233185375103,-45.259366066052195,tres coracoes,mg,True,True
37be5a7c751166fbc5f8ccba4119e043,04248,sao paulo,sp,04248,-23.612498825875402,-46.59779035247457,sao paulo,sp,True,True
e24d3429d294b2eb200b064ebb035879,03514,sao paulo,sp,03514,-23.53317236376208,-46.51678408011761,sao paulo,sp,True,True
44073f8b7e41514de3b7815dd0237f4f,71070,brasilia,df,71070,-15.833748144712787,-47.947150854189985,brasilia,df,True,True
05ca864204d09595ae591b93ea9cf93d,06465,barueri,sp,06465,-23.50398072643377,-46.840983806203525,barueri,sp,True,True
9d39404483343dd55c7ae254494d8388,01044,sao paulo,sp,01044,-23.545556845099416,-46.64150085333575,sao paulo,sp,True,True
75745ef7bc7d4f3ea3380f6f5303f514,70384,brasilia,df,70384,-15.827647838138848,-47.92428505500661,brasilia,df,True,True
0692610d8abe24f287e9fae90ea0bbee,02310,sao paulo,sp,02310,-23.473173683753753,-46.6008986313877,sao paulo,sp,True,True
7b07b3c7487f0ea825fc6df75abd658b,02016,sao paulo,sp,02016,-23.50575771772696,-46.62426584574739,sao paulo,sp,True,True
99002261c568a84cce14d43fcffb43ea,78095,cuiaba,mt,78095,-15.659458480800145,-56.05087749248732,cuiaba,mt,True,True
e5899683388855d3dabe8913bbe365de,13575,sao carlos,sp,13575,-22.033526725480534,-47.90905009143036,sao carlos,sp,True,True
784ba75dd9d20200c4caed3d7a77141a,01040,sao paulo,sp,01040,-23.54114254889919,-46.63848150816681,sao paulo,sp,True,True
099095b050cfe8eb1ddff5317587e96e,03322,sao paulo,sp,03322,-23.54901500202447,-46.56740598226711,sao paulo,sp,True,True
0ad80de75c811326389cfb1daba7d45e,20261,rio de janeiro,rj,20261,-22.92407937365451,-43.21379225353238,rio de janeiro,rj,True,True
b9a03475e6447e631b6799ec8274800f,85830,formosa do oeste,pr,85830,-24.29604466508284,-53.315138137206254,formosa do oeste,pr,True,True
ba6b4a237f92479743cf0ca06b67a9ac,23550,rio de janeiro,rj,23550,-22.931006872545307,-43.689099106167085,rio de janeiro,rj,True,True
ea00f977a203ff88adf7057cb7806998,11085,santos,sp,11085,-23.939737532386214,-46.359325349826335,santos,sp,True,True
82e0a475a88cc9595229d8029273f045,03417,sao paulo,sp,03417,-23.540101347645987,-46.54823160590422,sao paulo,sp,True,True
ad75519a07f039025e83795a4418470f,76500,santa terezinha de goias,go,76500,-14.43073368841814,-49.7106029180799,santa terezinha de goias,go,True,True
34aefe746cd81b7f3b23253ea28bef39,81210,curitiba,pr,81210,-25.444451769358118,-49.32794630681775,curitiba,pr,True,True
ed4acab38528488b65a9a9c603ff024a,08260,sao paulo,sp,08260,-23.56883168516707,-46.43634862490832,sao paulo,sp,True,True
f0837c8d71434931d9e38e7b79234797,95995,arvorezinha,rs,95995,-28.871521064173052,-52.180098190846316,arvorezinha,rs,True,True
fce62094ffe6a4009188ec44e681dfdd,04674,sao paulo,sp,04674,-23.6640867792004,-46.68725948091805,sao paulo,sp,True,True
ebef8d8c92b4fd3226e5d407bbff21ac,14020,ribeirao preto,sp,14020,-21.200318829674597,-47.802354315950716,ribeirao preto,sp,True,True
d73cbd89533ce8b041a9190241453ac8,36525,guiricema,mg,36525,-21.00466750894162,-42.71946285802102,guiricema,mg,True,True
75a4764c108403a7a0575140cb22287c,95072,caxias do sul,rs,95072,-29.173485938723665,-51.151005151231054,caxias do sul,rs,True,True
70c0fda4c313d87115644d39e62eec60,55004,caruaru,pe,55004,-8.285099800760587,-35.97075615496189,caruaru,pe,True,True
ffcfefa19b08742c5d315f2791395ee5,80045,curitiba,pr,80045,-25.42462684918724,-49.25382259847708,curitiba,pr,True,True
26e13b6ff5b641b329e5524241ee2c93,14401,franca,sp,14401,-20.528262370114636,-47.38709863765947,franca,sp,True,True
0ade5cc4a305ed7093a23f68ca47519c,81030,curitiba,pr,81030,-25.484013528894824,-49.272425378198484,curitiba,pr,True,True
fc59392d66ef99377e50356ee4f3b4e1,40243,salvador,ba,40243,-12.977279752232883,-38.496729539549364,salvador,ba,True,True
b18dc380845b24038cfc48006478f099,09951,diadema,sp,09951,-23.68878343738479,-46.59061205890815,diadema,sp,True,True
889009a0ed0bb52c87819941192931b8,18682,lencois paulista,sp,18682,-22.609818086462283,-48.79619142626718,lencois paulista,sp,True,True
4c498c7345e89aebad651544829beca0,06341,carapicuiba,sp,06341,-23.572542197256997,-46.81937766976592,carapicuiba,sp,True,True
01bcc9d254a0143f0ce9791b960b2a47,76400,uruacu,go,76400,-14.520789026924472,-49.14260227783241,uruacu,go,True,True
f021c962aaba8ef6eb527a9c2c8394d1,88301,itajai,sc,88301,-26.91153727464585,-48.65665902341681,itajai,sc,True,True
024b564ae893ce8e9bfa02c10a401ece,03280,sao paulo,sp,03280,-23.583309963615232,-46.53803592927782,sao paulo,sp,True,True
a513150f33f99a06569e9cd5c4bb889b,01545,sao paulo,sp,01545,-23.58062205235887,-46.61852873530774,sao paulo,sp,True,True
c1dde11f12d05c478f5de2d7319ad3b2,01026,sao paulo,sp,01026,-23.539639404937706,-46.63215384647908,sao paulo,sp,True,True
02f5837340d7eb4f653d676c7256523a,80620,curitiba,pr,80620,-25.459160510194007,-49.284315543597536,curitiba,pr,True,True
f12ff17ad8bbf01ec5c33b17e506649b,03186,sao paulo,sp,03186,-23.565702020028752,-46.58147005350239,sao paulo,sp,True,True
6a8a889bde935bafa76d7848782dfaf9,02839,sao paulo,sp,02839,-23.477579756854865,-46.682952540053336,sao paulo,sp,True,True
42b6488f5b8246d9141712abd4b1b693,87014,maringa,pr,87014,-23.42892338460604,-51.94829615291822,maringa,pr,True,True
d6cd01c59123df02fc226eadbadb5f89,01207,sao paulo,sp,01207,-23.53913992882636,-46.63867570977421,sao paulo,sp,True,True
c8e135e7b21ecbc36c1153a29d2f5a06,01411,sao paulo,sp,01411,-23.56460360685005,-46.66430656705065,sao paulo,sp,True,True
229c3efbfb0ea2058de4ccdfbc3d784a,30190,belo horizonte,mg,30190,-19.924775965269745,-43.946945168821436,belo horizonte,mg,True,True
f9a02f1922d1de564392e656d82b3fda,08502,ferraz de vasconcelos,sp,08502,-23.539589435180513,-46.35860211220289,ferraz de vasconcelos,sp,True,True
9523fb39dd240aa958e040f8183d64f3,01541,sao paulo,sp,01541,-23.56943788150824,-46.618519585794495,sao paulo,sp,True,True
95ec4458365c4d11f452ccf538377619,13481,limeira,sp,13481,-22.600556474252752,-47.40776690336797,limeira,sp,True,True
6ec1a01e866584bb679eb9b098345919,11040,santos,sp,11040,-23.972012439908767,-46.31432698362778,santos,sp,True,True
f6122bc84774df1b372bdb3bb88ddb9f,06436,barueri,sp,06436,-23.53766312144032,-46.888915425858386,barueri,sp,True,True
fa40cc5b934574b62717c68f3d678b6d,02310,sao paulo,sp,02310,-23.473173683753753,-46.6008986313877,sao paulo,sp,True,True
c0098efcf800861dcae589affca31408,14080,ribeirao preto,sp,14080,-21.155838910509317,-47.803173249193456,ribeirao preto,sp,True,True
48b6c3f4c6a93171da04b75313f2130f,17700,osvaldo cruz,sp,17700,-21.7957025544846,-50.87915583052284,osvaldo cruz,sp,True,True
270d3ef21830ad0ecf3a6c53d08a533a,06380,carapicuiba,sp,06380,-23.54115669724756,-46.83735850530965,carapicuiba,sp,True,True
89c127985a8b130cfa45c1d36764017a,06016,osasco,sp,06016,-23.53284541350734,-46.7797198187354,osasco,sp,True,True
8b2492b7ff4468839593fafeed55bad9,24451,sao goncalo,rj,24451,-22.831089434821656,-43.01549223095537,sao goncalo,rj,True,True
1e9d5a33694bddb76316fd1f54734d20,78820,jaciara,mt,78820,-15.95937534772296,-54.9710076281593,jaciara,mt,True,True
5e49e3a44bdeb5aab2684258bbd4f525,88330,balenario camboriu,sc,88330,-26.992752283252912,-48.631976498343704,balneario camboriu,sc,False,True
8e34331b7eedd03be4e5d965c1956225,04009,sao paulo,sp,04009,-23.5884113228131,-46.636424105174754,sao paulo,sp,True,True
aaed1309374718fdd995ee4c58c9dfcd,89120,timbo,sc,89120,-26.82666111427103,-49.27056366270407,timbo,sc,True,True
11d4c477d09821164bca4f70a2eae031,14075,ribeirao preto,sp,14075,-21.140611132758497,-47.79093768545138,ribeirao preto,sp,True,True
ff314fa6033cc68ec451c47aee2d6ba4,05424,sao paulo,sp,05424,-23.569145433959736,-46.69776815221848,sao paulo,sp,True,True
d1c7fa84e48cfa21a0e595167c1c500e,99730,jacutinga,rs,99730,-27.728907466185678,-52.5361282897098,jacutinga,rs,True,True
c7246702dc991a06d788120dc7544391,60440,fortaleza,ce,60440,-3.758769192984031,-38.567625532827435,fortaleza,ce,True,True
6d2f2e3b539480db1e0842b3a4e32e6e,07051,guarulhos,sp,07051,-23.468252112713323,-46.551221208831066,guarulhos,sp,True,True
e88165a185134e13fdfc85d4fa654db8,08517,ferraz de  vasconcelos,sp,08517,-23.56892589286744,-46.372428309048416,ferraz de vasconcelos,sp,False,True
9e6229250fedbe05838fef417b74e7fb,16800,mirandopolis,sp,16800,-21.131922273479898,-51.10300715867033,mirandopolis,sp,True,True
5abb8ea023c77787f2c15da891c8d384,89228,joinville,sc,89228,-26.28029376418527,-48.795939733555265,joinville,sc,True,True
817245bcc3badd82bbd222e0366951a6,17056,bauru,sp,17056,-22.353734973383137,-49.101402852523776,bauru,sp,True,True
615005a3ef192c00c6f0e977cee3d2bc,13304,itu,sp,13304,-23.275618816991948,-47.276416188981514,itu,sp,True,True
1284de4ae8aa26997e748c851557cf0e,85301,laranjeiras do sul,sp,85301,-25.406806070174984,-52.41237334276092,laranjeiras do sul,pr,True,False
5fd924b4836098a5be0ecf81ba054ce0,03554,sao paulo,sp,03554,-23.537949564777204,-46.506475706439744,sao paulo,sp,True,True
7178f9f4dd81dcef02f62acdf8151e01,89560,videira,sc,89560,-27.004522453378566,-51.152808530844105,videira,sc,True,True
8132b9bd16876e1b0f8808d43825dd48,88058,florianopolis,sc,88058,-27.443564082880965,-48.40172368548292,florianopolis,sc,True,True
3f995f07c49d0d55a99d5c54957f7d81,06853,itapecerica da serra,sp,06853,-23.69078071512126,-46.85555360684095,itapecerica da serra,sp,True,True
a6bd7d1ccdac48c6b33b28596b7eb122,58280,mamanguape,pb,58280,-6.8372713121932085,-35.127268944459026,mamanguape,pb,True,True
6650fcccd8cd2f7e55ffa524f30c4c59,08490,sao paulo,sp,08490,-23.56999165022899,-46.41854714576644,sao paulo,sp,True,True
3db66a856d18a9cba7c9241fc5221c50,35430,ponte nova,mg,35430,-20.41022536716159,-42.8993095333992,ponte nova,mg,True,True
10ff823eda2b032e2c93d17a7d294736,17280,pederneiras,sp,17280,-22.347656923428968,-48.78445709494656,pederneiras,sp,True,True
b4a476fbd28de64b1e347abf9089366a,06653,itapevi,sp,06653,-23.54692116843475,-46.92972402735392,itapevi,sp,True,True
39c763cca83e654764b7a4a650fb9b7c,74563,goiania,go,74563,-16.651180714217798,-49.267864018760854,goiania,go,True,True
dadc51ef321949ec9a3ab25cd902e23d,04821,sao paulo,sp,04821,-23.72554441932751,-46.68750125602422,sao paulo,sp,True,True
83b08de96980757220871b31bf6cffca,21820,rio de janeiro,rj,21820,-22.881824746585092,-43.468465284305736,rio de janeiro,rj,True,True
14a08204d03bb6b6bde8029f801ae0eb,01026,sao paulo,sp,01026,-23.539639404937706,-46.63215384647908,sao paulo,sp,True,True
bee36b4f9a2b9fdcaff6ec05df202ed0,03308,sao paulo,sp,03308,-23.54158763092357,-46.57174378534184,sao paulo,sp,True,True
c85d7b477a709c85a1e8b8f25aa1b270,09640,sao bernardo do campo,sp,09640,-23.65670867157172,-46.5749037440809,sao bernardo do campo,sp,True,True
739c7d7be81f63812dea0d1b1451c651,58400,campina grande,pb,58400,-7.219289067751179,-35.89080712379333,campina grande,pb,True,True
800214c63934acd05d47e84214db8ba8,89251,jaragua do sul,sc,89251,-26.487465214128417,-49.0806091583575,jaragua do sul,sc,True,True
5cf1ec37aea089f45110c70653a166ab,02215,sao paulo,sp,02215,-23.490940995050558,-46.58348024409633,sao paulo,sp,True,True
0a82f5fb06a4fe4ac2cf7cb412ec71b8,05524,sao paulo,sp,05524,-23.59691699216031,-46.742737806179804,sao paulo,sp,True,True
e45edf75f568ed2f93f78d060e246e25,22790,rio de janeiro,rj,22790,-23.013945234739644,-43.46302017493874,rio de janeiro,rj,True,True
3d621842b2ed28e2b474132480edac3c,08041,sao paulo,sp,08041,-23.515466655350618,-46.44086211542714,sao paulo,sp,True,True
baf15155e37ef5492731459bdc05be8a,05715,sao paulo,sp,05715,-23.62892979967528,-46.732146907705086,sao paulo,sp,True,True
a17f621c590ea0fab3d5d883e1630ec6,18055,sorocaba,sp,18055,-23.498785561398716,-47.50005588002265,sorocaba,sp,True,True
4deebb3199eeafb282ae33229144f94b,02112,sao paulo,sp,02112,-23.51855120445731,-46.59165965504038,sao paulo,sp,True,True
9d69ba0a7a626a64dc5db08e529559cf,14075,ribeirao preto,sp,14075,-21.140611132758497,-47.79093768545138,ribeirao preto,sp,True,True
f92d8c817434bd2d84d4e9c61322b7fa,18048,sorocaba,sp,18048,-23.536047094959013,-47.469335940300226,sorocaba,sp,True,True
8ca5b19e0263150d2c57afdde2b3d011,09336,maua,sp,09336,-23.663212563450802,-46.415286664885194,maua,sp,True,True
eec3469d83e142f9a104886655338c37,17030,bauru,sp,17030,-22.321734562254253,-49.045943797566764,bauru,sp,True,True
55bb6fe5bebe5012e2d7d9928e1128ff,17052,bauru,sp,17052,-22.341183963959992,-49.09523560810242,bauru,sp,True,True
