seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,city_match,state_match
c963a25b8671419c6ce9eebe8fd03218,23943,angra dos reis rj,rj,23943,-22.945214866941942,-44.39985842103528,angra dos reis,rj,False,True
615c3462099ffa940d37b17dfda19594,24855,rio de janeiro,rj,24855,-22.77248843808215,-42.91676732569588,itaborai,rj,False,True
ea566164622c6b439516ab18062c42cd,05303,sao  paulo,sp,05303,-23.5288122572199,-46.72981070249658,sao paulo,sp,False,True
6025c79c035c3d772133b8b8238463b2,83327,pinhais/pr,pr,83327,-25.400354082220723,-49.15889428628261,pinhais,pr,False,True
98115075dd26cb8835946fc6086f5d30,09687,ao bernardo do campo,sp,09687,-23.673471996556483,-46.59506454847188,sao bernardo do campo,sp,False,True
2c538755f1ca9540af144f266e70df6c,39801,castro pires,mg,39801,-17.85790770668858,-41.495395013406586,teofilo otoni,mg,False,True
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,sp,14110,-21.25342334993521,-47.816947598620715,bonfim paulista,sp,False,True
da4d149c0ddbac90557103ac0a0ec356,09861,sbc,sp,09861,-23.710750086298585,-46.58140382668359,sao bernardo do campo,sp,False,True
1de62b6f2fd96227629786db492433db,16021,sp,sp,16021,-21.227487874486144,-50.455920314983445,aracatuba,sp,False,True
b64d51f0435e884e8de603b1655155ae,07077,garulhos,sp,07077,-23.43609855054711,-46.55205732105067,guarulhos,sp,False,True
01fd077212124329bac32490e8ef80d9,14079,ribeirao preto / sao paulo,sp,14079,-21.131897722493598,-47.744837158549885,ribeirao preto,sp,False,True
2e90cb1677d35cfe24eef47d441b7c87,02285,sao paulo,sp,,,,,,False,False
28fb0829fd777877cdc350d25cb5bd5b,15051,sao jose do rio pret,sp,15051,-20.779572805653014,-49.36934135434547,sao jose do rio preto,sp,False,True
39d61be7a92eb77b7da367bd4845bc0e,13420,sao paulo,sp,13420,-22.736167518293694,-47.61913851048835,piracicaba,sp,False,True
c35affa65afd250151285c5917fc1c8a,08050,sao paluo,sp,08050,-23.510773865128805,-46.457997530899334,sao paulo,sp,False,True
1352e06ae67b410cdae0b2a22361167b,26051,rio de janeiro,rj,26051,-22.69372918823375,-43.45467168540683,nova iguacu,rj,False,True
eb5b6204dde3a6e03b5f1bb8479f055b,06900,embu guacu,sp,06900,-23.835045093089292,-46.8141243529698,embu-guacu,sp,False,True
3d2531eccfbde1d7c8db7a3a12fb267a,31340,contagem,mg,31340,-19.86454066011728,-43.9894793449634,belo horizonte,mg,False,True
a5259c149128e82c9d6d46e0c1c812bb,76900,ji parana,ro,76900,-10.878537225034576,-61.95745403398183,ji-parana,ro,False,True
a1bea7061f61f6fdd9a85a6325ba1033,06311,carapicuiba / sao paulo,sp,06311,-23.52112783333888,-46.843816378145796,carapicuiba,sp,False,True
0b3f27369a4d8df98f7eb91077e438ac,07412,aruja,sp,,,,,,False,False
d5c530f4884a75ae0dba9c148718d278,35660,centro,mg,35660,-19.853806572687756,-44.60896617968765,para de minas,mg,False,True
b906dd0e57f282c7089171b6ed07982e,87083,parana,pr,87083,-23.38817774254089,-51.95497580323751,maringa,pr,False,True
761681a821d8275bc79f552116d06869,17606,sao paulo,sp,17606,-21.928344933792857,-50.525329094576,tupa,sp,False,True
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,pr,87025,-23.38234886127758,-51.9280498300931,maringa,pr,False,True
6f1a1263039c76e68f40a8e536b1da6a,03581,sao paulop,sp,03581,-23.55576547499244,-46.499553005656146,sao paulo,sp,False,True
1e26c56af8d48424e1df0140a2401f83,13911,jaguariuna,sp,13911,-22.701107620381485,-46.988525222339135,jaguariúna,sp,False,True
902c99f1ac505c0d18778b61bcd636f7,13840,mogi guacu,sp,13840,-22.36594284614521,-46.93822325846559,mogi-guacu,sp,False,True
5dceca129747e92ff8ef7a997dc4f8ca,13450,santa barbara d´oeste,sp,13450,-22.75792592990925,-47.41709731928337,santa barbara d'oeste,sp,False,True
d1e2fe627180431ffda076abb303c56f,25900,rio de janeiro,rj,25900,-22.651862411735703,-43.06551619664904,mage,rj,False,True
1703bc09972dab9782e7a9194943b69f,37165,minas gerais,mg,37165,-21.109665382648636,-45.82946859543376,campo do meio,mg,False,True
11eac105f3f90a9b87b19c89d91e24f3,07411,sao paulo,sp,07411,-23.404741692828697,-46.34281520333938,aruja,sp,False,True
3078096983cf766a32a06257648502d1,13720,scao jose do rio pardo,sp,13720,-21.58455784193842,-46.9427932354964,sao jose do rio pardo,sp,False,True
dace965ca58120f92f8d742a9fa1864b,14015,sao paulo,sp,14015,-21.181250316397527,-47.80715862166993,ribeirao preto,sp,False,True
0b18d63d0cd1d723567903fd34a07df2,05141,sp,sp,05141,-23.491961535547016,-46.72914975470674,sao paulo,sp,False,True
8f2ce03f928b567e3d56181ae20ae952,05141,pirituba,sp,05141,-23.491961535547016,-46.72914975470674,sao paulo,sp,False,True
3a52d63a8f9daf5a28f3626d7eb9bd28,71900,aguas claras df,sp,71900,-15.832886698369714,-48.02937761319955,brasilia,df,False,False
6601ee6383e7f452be71929f8de48bbb,14027,ribeirao pretp,sp,14027,-21.223452623490328,-47.82864419487736,ribeirao preto,sp,False,True
6a3139c7bf09ece22a4713d956acbe5e,13790,sao sebastiao da grama/sp,sp,13790,-21.710976595801476,-46.82088325441219,sao sebastiao da grama,sp,False,True
7ad41305e96a6cab8294cd65891e9a86,28810,rio bonito,sp,28810,-22.75094838246097,-42.530624085106965,boa esperanca,rj,False,False
24a6daf925d9d591870a66660416de31,14078,robeirao preto,sp,14078,-21.140737794465792,-47.76672134129577,ribeirao preto,sp,False,True
3c487ae8f8d7542beff5788e2e0aea83,72460,gama,df,72460,-16.02294658397918,-48.05071815778448,brasilia,df,False,True
ed9eef5be0992d413d251fadba1a410d,13845,mogi guacu,sp,13845,-22.356694642939058,-46.951098797482835,mogi-guacu,sp,False,True
c3e1abd72a42fe690fcd89cf5720fe29,13840,mogi guacu,sp,13840,-22.36594284614521,-46.93822325846559,mogi-guacu,sp,False,True
7354220fb240bde543b3c40c060d41e7,71215,brasilia,df,71215,-15.814737483080949,-47.94033250909593,brasília,df,False,True
431af27f296bc6519d890aa5a05fdb11,14110,ribeirao preto,sp,14110,-21.25342334993521,-47.816947598620715,bonfim paulista,sp,False,True
89a51f50b8095ea78d5768f34c13a76f,71931,brasilia,df,71931,-15.8369274464868,-48.0394269535645,brasília,df,False,True
8185694b58b2ba6de20fd41ae608bbea,06764,tabao da serra,sp,06764,-23.616789379902194,-46.7677157829511,taboao da serra,sp,False,True
d3891911c2feae53c52fea2bd14054e5,06760,sao paulo,sp,06760,-23.613265981113,-46.77287693420445,taboao da serra,sp,False,True
7c51de0ab286204ce75ff42bf7c10d92,88380,picarras,sc,88380,-26.76088503703848,-48.67964304885746,balneario picarras,sc,False,True
8def3db7f272735afb2ecd03aeca09a7,28035,rio de janeiro,rj,28035,-21.757261101053842,-41.3316593500822,campos dos goytacazes,rj,False,True
06579cb253ecd5a3a12a9e6eb6bf8f47,04007,sao paulo - sp,sp,04007,-23.580622919154884,-46.655729125682484,sao paulo,sp,False,True
74c7dec0a384d8a05950e629bd23bde9,13845,mogi guacu,sp,13845,-22.356694642939058,-46.951098797482835,mogi-guacu,sp,False,True
42bde9fef835393bb8a8849cb6b7f245,71551,brasilia,df,,,,,,False,False
f9eedec3129e8cc6b6429c42d0808c5b,22793,"rio de janeiro, rio de janeiro, brasil",rj,22793,-22.999729789317982,-43.401028570814155,rio de janeiro,rj,False,True
7f5e4d5efad7e44b91115dd1decb65f3,12306,jacarei / sao paulo,sp,12306,-23.28890697870583,-45.94755060527865,jacarei,sp,False,True
17e34d8224d27a541263c4c64b11a56b,14085,riberao preto,sp,14085,-21.16604702730375,-47.797948703989675,ribeirao preto,sp,False,True
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,mg,,,,,,False,False
778323240ce2830d68aab11794e00bfb,13600,sao paulo,sp,13600,-22.355395867308072,-47.384477687599556,araras,sp,False,True
